"conv_id","dialogue","summary"
"3bf3833589c6ca5790255a483c2b2a14","","Customer: @DellCares any idea why this happened to my laptop https://t.co/T053bbUOZl @DellCares I turned the pc off when it had the flickering issue, then turned it on again and now I no longer have the issue. Agent: @123518 Since the issue is not reoccurring, we will archive this case for now."
"c545b20ca76e7a441f36b9481a2216bd","","Customer: @O2 advertising you have the iPhone x, yet you have none to supply your customers, shambles and time to move to a new supplier Agent: @472429 Wait times can vary depending on the time you ordered &amp; the colour and size chosen. @472429 Your expected delivery date is the 20th Dec but if we can get it to you sooner we will."
"b7fe5aeaa21cb8ba4620572560303e8a","","Customer: @116035 if an ATM doesn't work because of suspicious activity out of your normal withdrawl zone why does it take $ out ur act??? Agent: @216832 Please use link below to send your full name/ZIP/phone/account type and we’ll follow up with you. Please let us know when is good time to call you."
"0678620dd8e83e596a4abadafaa0d287","","Customer: My touchpad stopped working after #FallCreatorsUpdate, and it is so persistent despite everything I tried including downloading vendor drivers, Synaptics drivers, all kinds of drivers. @MicrosoftHelps I performed a clean boot, tried installing vendor provided drivers, drivers downloaded from Synaptic website, Windows drivers (""I have a diskette"") None worked. Agent: @272980 Let’s sort the touchpad issue by performing a clean boot, here’s how: https://t.co/hHv0WeY0ay. For in-depth troubleshooting in resolving this issue, let's seek the help of our Answer Desk team."
"3c0b23aa8c845ef968f765933f607227","","Customer: My fellow editors all notice the problems: lagging and freezing being the biggest ones. Agent: You may check this article that may help you repair an Office application:https://t.co/FSPkrw0XpO."
"d370b1e57be01797211b2f13751c2238","","Customer: @marksandspencer when you get an email to say your order is ready and waiting 😁 then get told to go away because it is 11.45am and you can’t have it until 12pm 😡 said I could wait but was told it still may not be ready..... 😳 Agent: @286137 Which store were you collecting from and did you manage to get your order before you let?"
"60fe8ec2badf091295ea5354954cb86a","","Customer: Hey @hulu_support, why are there episodes of @15710 season 7 missing? Any idea on when it might be added? Agent: @149515 Episode 2 is unavailable at this time, but we've reached out to see if it may be possible to re-add it! @149515 Sorry--still no updates quite yet, but we'll continue sharing the interest in seeing it re-added for the future!"
"11d64ad14007d0f26b628b3a2033d6ab","","Customer: @AmazonHelp No update weather product get cancelled or it will get deliver.its always taking time to get in touch with customer care.its to frustrating. Agent: @242510 As informed earlier, we cannot access your account/order details from social media."
"3dbb4ef85f10c40f9cbbae3e4394ea83","","Customer: @GloCare Eleweran area of Abeokuta, Ogun State isn't enjoying this Gr8 network, especially Ogun State Police headquarters. Agent: @215859 Afternoon Yemi, may we know the exact issue being experienced at your location to offer you assistance? @215859 The issue reported has been escalated for resolution."
"69960fc2878b6ef8328ca87e2a2e80ef","","Customer: Getting a #BSOD when installing the latest win10 update on my @128786 Laptop https://t.co/R4O2qT3KYS Agent: To resolve a blue screen error, check this link: https://t.co/kvolOMZR1g."
"ea76ce5bc441a52e98141dc4eda6f691","","Customer: @115830 @AmazonHelp are you ever gonna deliver my COD WW2 only pre ordered it in June!! @AmazonHelp Friday which was the release date Agent: @494154 Orders can ship the day of delivery and still arrive on time."
"373afaea00a355858b81cce36b3d21ba","","Customer: @AirAsiaSupportI accidentaly put a wrong title for my niece name. Agent: @661578 We’ve amend accordingly."
"31afa12fd8fcd993ceff258af2ce5a36","","Customer: @AzureSupport Is there a similar console available for v7 Image Search API? I created a support request.Is Image Search v5 API still supported?My v5 image service that I had added to Dashboard is missing Agent: @322271 We recommend filing a free billing support case here: https://t.co/heO4tfFVts. @322271 Honestly, I can't find a definitive answer to this other than there is still a pricing page for it."
"ed9979736776815039160045d7ef37dd","","Customer: @AskPlayStation it didnt go away so i just had to delete some games but i really didnt wat to do it but thanks anyway @AskPlayStation even though i had 25gb free Agent: @233877  Do you see any kind of error message or error code?"
"cec77e056997f19e2f04a97644a40039","","Customer: @GWRHelp  are trains from London Paddington to Hereford tomorrow delayed or cancelled? @GWRHelp Good morning, what is the delay on the 8.20 paddington to Hereford train this morning? Agent: @120729 There are expected to be signalling issues between Paddington and Hayes and Harlington, but no cancellations expected. You can check with us in the AM too."
"c9fe94d467c0bcea0d42d804773e4880","","Customer: Never flying @116450 or @AmericanAir ever again! A normal 5 hour trip turned into 15 hours and having to spend an extra $400. @AmericanAir @AmericanAir your delayed flight &amp; plane issues w/ jet bridge caused me to miss my connecting flight. Agent: @527814 We do our best to always get you to your destination on time and apologize for the extended travel time. @527814 We'd like to take a closer look into this for you. Give us a follow and then slide on over to DMs with your record locator."
"9c1381029efd342efef89cee22782d1a","","Customer: You have - so far - sent me 11 emails and 5 texts confirming various bits of this.Why? Agent: Please DM us screen shots of the messages you're receiving so we can help further: https://t.co/X6jjaZO883"
"ec445debaad2089bbbf646907a8e2590","","Customer: @123127 @MicrosoftHelps please help, my new surface device has been in replacement in first 7 days and now onceagain up for replacement 1/3 @123127 @MicrosoftHelps And I have been waiting for About 20 days to receive the replacement, and so far it's not going anywhere, helppppp (2/3) @123127 @MicrosoftHelps @123127 @MicrosoftHelps please help a man get a quality product that I have already paid $1200 for. @MicrosoftHelps Hello Team, have sent you all the details @MicrosoftHelps Thanks team for another case number, hopefully this 8th case would sort the situation. @MicrosoftHelps @123127 10 days of ownership and 45 days with support... quite an experience with Surface Pro 4 #qualitycontrol #surfacepro4 #surface Agent: Meet us in DM using the link below. We have responded to your Direct Message. @192623 Please communicate this directly with our Tier 3 team as they need to be aware of the condition of the item you recieved."
"eb4557f3a648e33a762e5b4cac5447a6","","Customer: @GWRHelp Ok, so due into London 40 mins later than planned (assuming we aren’t delayed further...🙃), as the 16:33 takes 10 mins longer than the 16:03. At what point does this journey qualify for a refund (partial or otherwise)? Any idea when the signal problems will be fixed - currently stuck at didcot parkway with no departure est. Going to miss the first half of the show I’m due to see. Agent: @148014 If delayed by an hour on that journey you can claim compensation. @148014 That service is currently expected to reach Paddington at 18:37. Including train times what full journey did you make please?"
"1eea5450d515524de5b169cf30f0687c","","Customer: @166599 @161404 @Postmates_Help @33926 @65566 @166600 Stacking orders from the same place used to be fun. Are you making us do twice the work by paying us a quarter of the effort? @166599 @161404 @Postmates_Help @33926 @65566 @166600 Why can't I tip my courier after two days? I'd just like the option to tip whenever I want. @Postmates_Help So why did you cut the time to tip? I want the option to tip my courier whenever I want and I want everybody else to as well. Agent: Please DM us the email address for your account. The tweet you are referring to is from an issue months ago that is now resolved. If the tipping screen is closed out for whatever reason, we can manually add the tip on our end."
"0caba9df88bbc2e5f347937a6aa1fed9","","Customer: @GWRHelp Missed 3 trains due to no parking spaces because of changes! I always get in somewhere, roadworks in big car park have reduced spaces Agent: @552435 The work is for a new £20 million multi-storey car-park, information here: https://t.co/3QQosrljUo . I trust that you'll start seeing the improvements very soon."
"a434f21d0a39b245366344753e3977a7","","Customer: NO SERVICE - AGAIN!!! Just fix the problem - I'm done explaining my case to different reps every time. Agent: @395020 Hi, please send us a DM so that we can further assist you. @395020 In order for us to better assist you today, can you please send us DM so we can get further information from you."
"e1eb38383b879964b5d7726054627abb","","Customer: @AlaskaAir There's a $258 flight from PDX-DFW on 12/22 but when I try &amp; book with my discount, the flight doesnt appear flights are 250+? Agent: I just searched using the Discount Code and it does display. @617979 Do you have other search features selected that might restrict it?"
"440e951b7ebf31b2d4858dbcd1938a11","","Customer: Kindly let me know how you can help me replace my line. @Safaricom_Care Am at a replacement center but lost the original card with pin n puk. Agent: You will need to confirm your full name, ID ..cont @558516 ...number, last airtime top up and three frequently dialed numbers. @558516 Share a reachable contact number and the number to be replaced for assistance."
"a5b857b198f785f8482587bc445c6fc7","","Customer: There is an ONT in the basement that sends out a loud, very annoying beep every 15 minutes? Agent: @633638 Press and hold the alarm silence button/ONT reboot button on the unit for 30 seconds. @633638 Try unplugging the power and removing the battery. @633638 Yes, you can do that since you do not have service with us."
"feee444f3f4b2263082dc0c6624c0353","","Customer: @AirAsiaSupport Miza, this issue still not resolved, please assist asap, departure next week, thanks https://t.co/dYekiomrbJ @AirAsiaSupport I still waiting the email, if still can't done,  I will continue haunting at tweet.... Agent: @336549 Hi Lee Chia Shiun, we regret on this to happen but kindly provide us bit more time on your  request - Anwar @336549 Yes and we understand, we do our best on it and will keep you updated by email once done- Anwar"
"86dc0b1f9417e9b539c8a47f49ece095","","Customer: @116331   i want to PORT-IN...can u plzz help me..,, Agent: Please DM us your contact number and pincode number for further assistance. @256146 Our team will surely contact you for further assistance."
"29dcd1e9d90d5814ffe4178e04abd24b","","Customer: @SW_Help - paid for two season tickets (weekly) that start tomorrow.. picked Staines as pickup location... guess what? Can’t load the ticket @SW_Help £82 out of pocket and no tickets on my smart card... how do I get my money back? @SW_Help Gate, platform (couldn’t try ticket machine as out of service). @SW_Help What time are the team available until? Agent: @312668 Hi Andrew, have you tried all Smart Card readers at this station? @312668 Sorry to hear that, please contact our dedicated Smart Card team on 0345 810 1010. @312668 They are open until 22:00 this evening ^JM"
"c4ff9d3657eae46bb710a23bcddc690c","","Customer: Flight canceled due to crew being illegal and I have surgery @AmericanAir I got rebooked - payed for internet, paid for an upgraded seat and paid extra for this more direct route to Seoul... All for nothing... 146 for the seat, 20 for internet and close to 200 for the more direct.. Agent: @508716 Once you arrive you can DM us here and we'd be happy to review the entire situation."
"d760e7ff1a49831423d40fc9545537ba","","Customer: The vibration on my controller doesn't work when i play Destiny 2. I went through every setting but nothin Agent: @364434 Would you mind sending us a picture of what you have the settings set to exactly? Was the controller vibrating with the game before or has it never vibrated? @364434 the console: https://t.co/QENEhDawC3 and check again if the vibration is still disabled."
"b94a375ed62b95c379329a560294670b","","Customer: I would like to cancel order #83975908 because I picked the wrong size. @sizehelpteam Hey thanks man! Thank you in advance! Thank you in advance! I have requestes cancellation but why now it is dispatched? Agent: @145069 Hello, I have looked into this for you and can confirm your order is still under review, once this passes security we will be able to cancel this for you. @145069 Hello, All sizes on the UK website are in UK sizes :) Thanks, George @145069 Hello, Once this does get cancelled you should receive an email stating so along with details of your refund. @145069 Please can you follow us and advise us when you have so we can DM you and assist further?"
"d40ba61d507583c65ef8fb33d0b56582","","Customer: @AppleSupport ios 11.0.1 can’t connect bluetooth to my car’s head unit. @AppleSupport It connects successfully but when i try to play a song from my iphone, the car’s head unit freezes and restarts. Agent: What happens when you try to connect your car and iPhone? @165247 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in?"
"871bf39ae27bd7ac237739268cc46020","","Customer: @O2 remind me to cancel my contract on 30th November please @O2 Removing the TU app and still charging me the same price even after the 2 year contract is finished, I should be paying a SIM only rate now Agent: @303453 There are some alternatives like WiFi Calling &gt; https://t.co/Y8R3nwSDhB What handset make and model are you using? Third party calling/messaging apps may offer similar functionality."
"ee38567fa52f8c8cd41261a489c47114","","Customer: @Delta Your staff at the gate can’t board us because the seat map won’t match. We’re waiting to board for the second time, we do not want to cancel, we want a refund. Agent: Shall I cancel your reservation and process a refund for both passengers? @208658 We cannot offer a refund on a flight that you will fly."
"7bfb632c3ab5359b4ad023e86c60c8bf","","Customer: @AskeBay any chance of getting the complaints procedure today?? @AskeBay The user agreement doesn't specifically mention a complaints procedure. Agent: Please refer to our User Agreement https://t.co/KWLC111xCc for further info. @336454 While we do not have escalation options on Twitter, you are welcome to contact customer support and ask for a supervisor."
"f2962639decc0048380881f4702821a0","","Customer: @AskPlayStation hi I have had a problem with FIFA points and I was told by @127852 to contact you @AskPlayStation It is aisian and so is my account. Agent: Restore Licenses to refresh your privileges and try again: https://t.co/WATnmgS37Z @372931 If your game is a physical copy make sure it's from the same region as your PSN account. @372931 We have sent you a Direct Message via Twitter with further instructions."
"8365ff1f7108c8547c83a97daecacb2d","","Customer: @31270 shaeb idea company chya phone varun call tar te Gujarati , Hindi, English made snagtat ki tumcha call lago shakat nahi. @idea_cares 9594406936 y der is Gujarati in place of Marathi when I hear  that phone is switched off or out off coverage area Agent: @386581 We would like to inform you that the number is belongs to mumbai and mumbai comes in Maharashtra.Regards,Pritam https://t.co/LBfZgLCSfr @386581 Numbers are circle specific. Request you to dial 12345 or 198 regarding your concern."
"e4eddd79b75335a93fc7561580c08d76","","Customer: I receive emails on this account daily but very rarely send. I have already submitted a number change as the used number is old but it's blocked me out again. I accessed the account via my phone and I started to number change process as I realised it was using my old number. @MicrosoftHelps I attempted to recover my account for the third time, this time on my home PC. Despite giving more accurate information my attempt was declined and I was suggested to make a new account instead of trying again. @MicrosoftHelps I really can’t afford to wait 30 days, being December and how important the account is. I have been through the recovery process 3 times and have been given my 'final update'. Agent: Just to verify, when was the last time you've successfully accessed your account? To get your account access back, please follow the steps on this link: https://t.co/qHDeV5b4nS."
"7f6f2953ae910482d9617d19b1680451","","Customer: @GWRHelp hi, will there be any problems on the trains in a couple of days time? @GWRHelp I'm just wondering from Bristol P to Weston-S-M on 30th @GWRHelp Ok thanks - why couldn't i be advised of this last night? Agent: @134104 The overnight cover is between midnight and 0600 on weekdays and between 2300 and 0700 on weekends. We're not expecting problems tomorrow but if anything changes our website will be updated."
"ab00710033bff9395fe5525393a90f96","","Customer: @O2 logic: new legislation means can use allowance abroad, something my contract charges me £5 a month for as part of contract 1/2 @O2 My question is why I'm still paying it when it's now free by law? Agent: @124645 Your tariff charge is for UK minutes, UK texts &amp; UK data. Can you send a screenshot or link to show us where you've seen this?"
"f6a2043179e7224c579caa68f72c7159","","Customer: @SpotifyCares also, how do I import my iTunes smart playlist songs to Spotify? Agent: Rest assured, we'll let our devs know this is something you'd like to see /DV Can you also let us know your account's username or email address?"
"d7524b389beab80bc0ef786dc9143b20","","Customer: Hey @117339 , my book export to pdf fails with ""indesign cannot finish export"", but doesn't tell me what is the root of the pb @AdobeCare the first one asks to update InDesign CS4... 13 versions older than current one ;) And solution 2 cannot be applied since export fails ! InDesigns says font is missing and ask to sync with typekit, whereas typekit says its synched already ;) https://t.co/m4zamaL5Ea Agent: Here's a Typekit troubleshooting article: https://t.co/j9z7qM9F3U ^Wren"
"19b9d8dee062006c887fb81d6f46f026","","Customer: @VerizonSupport - Trying to solve a network extender issue. I assume this wipes the SSID names/passwords. Agent: @755251 Have you tried factory resetting both the extender and router at the same time? @755251 Both at the same time please and yes, unfortunately, it does wipe them."
"36be347a2ddbf8df8091b90823d891c1","","Customer: @ChipotleTweets Normally one would also get chips with the queso.....??? @ChipotleTweets I got a bag with queso in it then had to go buy Tostitos to eat the queso with Agent: @278115 You got an empty bag? Let a manager know or contact us here: https://t.co/0f6pFdYU9j."
"ef82a5fa7c9db355918303e250e82fdd","","Customer: @AmericanAir in Miami Airport...where do I start..I’ll never fly you guys again. Your supervisor is not customer focus. Your check in/Drop kiosk only has 2 people  with a line  of people while people in back relaxing. Agent: @245717 We care about your experience and are here for you. Did you need assistance with rebooking?"
"2a1ace56f17af2d78548fd5d51705fad","","Customer: @AskPlayStation I have being trying to purchase Call Of Duty WW2 since yesterday, my credit card and PayPal keeps coming up invalid @AskPlayStation Removed it and put in back in card and PayPal still got invalid message @AskPlayStation Just followed you still trying it’s not working though Agent: Try making the purchase via PC: https://t.co/qiQQSTNCQc Keep us posted! @323008 Have you tried deleting the card from the account just to make the purchase?"
"005dd83f4c0950025500b5e43e97ca2c","","Customer: @VerizonSupport Tell me - can you get a manager from the billing department and services to just call me back directly? Agent: @806084 Are you having trouble with your residential or cellular service bill? @806084 We are unable to assist you if you are on the phone with another agent, please let us know if you need additional assistance after the call. Please follow and DM us."
"27ed75b47de4b57bda92ae154644129c","","Customer: Again, customers need to know that you are violating contracts. Your practices should be reviewed by the @136958 Agent: @309350 If you would like to review our privacy practices, you can check this link out for me https://t.co/0nvfpMbBYj 2/3 *SamanthaCassidy @309350 If you have any further questions, feel free to DM me anytime at https://t.co/qqiiYhZxdI 3/3 *SamanthaCassidy"
"ea6c9526af5b3dc679d3ca6c83a60573","","Customer: @airtel_care i loaded N1500 today to subscribe for data and it dissappeared. Agent: @256931 Hello, please be informed that your #1500 was used for bb unlimited bundle for 3G as seen on check. Kindly dial *140# to confirm your balance. Kindly dial *140# to confirm your balance. Kindly dial *140# to confirm your balance."
"f2e402724e8750584a70ac535ae821f2","","Customer: What am I suppose to do about about @697 failure to update the app? @118936 @AppleSupport how do I turn off these alerts? Agent: You can turn off the automatic updates option in Settings &gt; iTunes and App Stores. @241960 If you're still receiving those alerts, let's move to DM so we can check a few more settings."
"0803de4e0a97d464c98116efa21a38db","","Customer: @XboxSupport just got home with my brand new X and hooked it up to a Samsung 8 Series. @XboxSupport I was able to connect to a non 4K non hdr tv and get a picture. @XboxSupport Was able to dumb down the settings on the old tv and get it going on the 4K. Agent: Let's try going through the steps here: https://t.co/6sZTwNPUmo to see if that helps with the blank screen. @254534 Are you using the HDMI cable that was included int he box with your console?"
"a05c3fec80806a69ee10980ad6902c03","","Customer: @AirAsiaSupport my flight retimed in taiwan today. @AirAsiaSupport confirm to move to 31st Oct. 7.00am flight. @AirAsiaSupport any accommodation provided due to the delay of ur flight from Taiwan? @AirAsiaSupport thanks, kindly send the changes to my email. Agent: @715640 Hi, please confirmed on flight move to 31 OCT 07;00."
"0ea1182c5b60be37a2e6b4088eb3681d","","Customer: @VirginTrains do you think the delays will be resolved by 20:07 EUS to LIV? Reservations still valid? @VirginTrains I hadn't actually picked up my ticket from the machine at EUS. Agent: @429670 Yes Mark, you tickets are valid for travel tomorrow.^BTA"
"becdfaade83d4df33973f03b2ed90a7a","","Customer: I ordered a laptop from a 3rd party seller. They sent the right kind of laptop but it's lacking features that was in the description: suppose to be a 2 n 1 laptop meaning it's suppose have a touchscreen and fold into a tablet. I submitted a claim, they finally replied saying they would give me a refund after they sent this laptop back, which is no bueno. Agent: @131059 We allow seller's 2 business days to reply. Let us know if you are able to get a resolution with the seller."
"ecc9c0719a66a52a8013746716a61395","","Customer: Anyone else having problems this morning booking a delivery slot with @Tesco? I can’t sign in! @Tesco Hi Ross,Thanks for getting back to me, in the scheme of things it’s only shopping online, I just thought there might be a problem at your end, as I tried to order on my via my mobile too. Have a good day Ross,Kyle Agent: Sorry for the troubles experienced trying to place your order online. @773914 Have you tried clearing the cache and cookies or an alternative browser or device? I would like to report this issue to our technical team."
"265b7a378ddf2634bbe61147ba911b58","","Customer: @ATVIAssist @115766 @XboxSupport @129141 After every TDM match, I am getting back to the lobby and can't see any players, orders, weapon attachments and can't access the headquarters. Agent: Can you share your Nat type and your gamertag?"
"26f0c74ed17816b41385710186d396dc","","Customer: This evening I have found a snail shell in my garden peas Agent: Can you send me a pic of the barcode please? @520948 Thank you, if you DM me your Nectar card number via this link I can get a refund added plus extra and make sure this is fed back."
"76aca5ec890cb18152140663e2c50c7a","","Customer: @115955  @Ask_Spectrum  SO I Can't castfrom my app to my TV?Really? Agent: @155002 As long as both devices are connected to your home network you should be able to cast content. Can you please DM the service address and phone number?"
"b40163baf4326d46ca65d8da27793b9c","","Customer: @Delta I want to elevate my status but the link on the website doesn’t work. The FAQ’s say you can buy miles for 2018 but the link given is expired. But the link to the elevate your status page that is given doesn’t work. Agent: @820510 Meredith, the portal to Elevate Your Status will be able available starting December 1st  through 11:59 PM CST February 15, 2018."
"d5461d66edb7aebb745e96dd39cf0091","","Customer: @sainsburys I’m puzzled that you say this is suitable for vegans - it contains milk! Agent: @131763 We can confirm that the Taste the Difference three nut and mushroom roast is suitable for vegans. The milk allergen warning was a mistake."
"b1f08d9e94999f9772c0de3d57738010","","Customer: @121349 Hello, I want to ask which is the easiest way to arrive from Orly airport to Intercontinental Paris - Le Grand? Can I also take de Roissy bus from the hotel area to the airport? Agent: @752353 1/2 Hi, the Orly Airport is 25 kms from the Intercontinental Paris - Le Grand. @752353 For more information, you may contact the hotel directly at 33 1 40073232 or email them at __email__."
"d6727678be6e8a163d092d7050c77116","","Customer: It’s been long time since my last tweet let’s start our even with the new #UPDATE  of #Apple IOS 11.1 @518226 Chatted with over 5 advisors to solve my issue among them experts which couldn’t protect my personal data to be preserved@Apple @AppleSupport the issue resolved by only restoring my iPhone which resulted in loss of data and memories. Agent: @518226 DM us using the link below, so that we can look further into this with you. @518226 Let us take a closer look at this for you."
"91f2b7b8c90cf3a3d018e23b793b2b17","","Customer: @sainsburys cutting menus in restaurant by at least 2/3 no ham,egg,chips etc,  big mistake! I had to walkout as there was no gluten free option, no baked potatoes left. I spoke to the girl on the till &amp; ordered but she said there were no baked pots so walked out. Agent: I'd like to ensure this is logged accurately for the Cafe Manager to review. If you DM your Nectar card number using the below...1/2 https://t.co/MdMtnTlX6H"
"82d431ff50cb6c9fae76deca4cf766c7","","Customer: Loyal customers deserve more than a meaningless gift card when you have let them down @Tesco https://t.co/EJOebTfqXS @Tesco Something with some thought put into it, that acknowledges the annoyance &amp; inconvenience of your failure and shows that you value the custom @Tesco Not necessarily the same for each customer, you KNOW what each customer buys often, you have the power to choose something personal to them @Tesco A bunch of flowers, a bottle of wine, that milk or box of cereals your customer really needed for the kids breakfast/lunchbox whatever @Tesco Just sthing that shows you realise what a total &amp; utter pain in the a**e it is when a v busy person is let down by a service provider @Tesco Eg when they’ve had to change out of their pjs at 10.30pm to go &amp; do the grocery shopping after a long day working &amp; looking after family Agent: @304665 We do feel however the resolution provided is a fair one given the circumstances."
